student_id,final_score,scholarship,female,baseline_score,parent_edu,age,study_hours_after
393,65.30714196310367,0,0,-0.34712754521530137,12,25,7.492882161143029
394,75.84260835911803,1,0,0.2765295893126643,15,22,10.449302780774753
395,55.149650934652726,1,1,-1.3820561800880324,14,24,7.376334681338289
396,67.6147054779996,0,0,0.1451900076029842,17,20,5.510002591713133
397,51.87502030905685,1,0,-0.6041880927968032,10,26,7.454974927679014
398,72.4253592739611,0,0,1.7160000095019814,14,26,6.779216696561814
399,72.15651172976798,1,1,1.5602185432743287,11,27,9.607075935244595
400,75.4009377482239,0,1,-0.49199226783838884,14,18,6.054633880041059
401,61.415890023714994,0,0,-1.1904489362846284,14,26,6.122502875484166
402,60.86641600051875,1,0,-0.08890114587603425,10,18,8.572205406676943
403,89.60345555437813,1,1,2.2484283185786067,13,18,12.41346562121854
404,82.44693840594674,1,0,0.6590204215192393,12,25,11.875706659707078
405,72.35394102808448,0,0,-0.32416069714703954,16,23,5.314881146816683
406,62.54012402140691,0,0,-0.889878497884807,12,30,6.8115690692398045
407,71.6281466430205,1,0,1.2433367058326479,14,29,8.845491199302206
408,58.55152809040884,1,0,-1.355435118190038,13,22,7.4173221570366445
409,68.49462323253641,1,1,-0.30317101935599544,13,27,10.132816956445192
410,67.0669724084329,0,0,-0.20307017408400707,13,21,7.873675470450294
411,67.70277635630427,1,1,0.13644012833298297,13,21,6.190881298409005
412,75.67063524336497,1,1,1.2029521375181162,12,30,8.32088209652504
413,60.95855109721634,0,0,0.30874720172737663,15,21,7.037504518368366
414,45.97516905893919,0,1,-1.9294206791303292,18,26,5.650673531270917
415,74.19924151031859,0,1,0.5851992170130247,13,19,6.710717818238181
416,76.47733631314011,0,1,0.4395186491078172,15,20,5.5928728580270635
417,73.44557324831506,1,1,-0.14262365287835693,13,21,7.631083278735802
418,50.53979982773345,0,1,-1.0267787244143927,14,30,6.463302454833018
419,66.92456109275919,1,0,0.0459449865222136,11,18,7.891943145126555
420,72.3143381609645,1,1,-0.48628288925223845,13,18,10.261729845278456
421,72.21154005123255,1,0,0.5997790686720983,11,20,12.063183656104295
422,55.51175181678253,1,0,-0.4165146958680551,16,18,10.9877901127167
423,54.860469927710426,1,0,-1.044326688418415,13,25,8.83849149674408
424,63.12456752290347,0,1,0.9601634887042625,14,26,6.490341781552717
425,76.54112640348143,1,0,-0.053835498195921226,16,27,12.486802087765652
426,72.20572321436597,0,0,0.43959637811757923,14,22,7.738409876512253
427,84.79809056483133,1,1,1.093086482164118,14,22,9.738624147521394
428,67.46661848089684,1,0,0.13712304626929772,16,29,8.020420625488685
429,68.78759803133661,1,1,-0.5320735716722149,13,21,10.662133785124343
430,74.69107237253289,1,1,0.028726223737844954,18,18,9.162030612350799
431,57.19414164665285,0,0,-1.1841167555967644,14,26,6.237066901734436
432,63.70156565873866,0,1,-0.6951992860083062,15,19,5.126634918216961
433,73.57461329412597,0,0,1.3259005597755171,13,30,5.777640407563134
434,66.11530016741604,0,1,1.5268179042710215,13,21,8.800814856797164
435,58.36831795863012,0,1,-1.2828343465916052,16,27,7.885675257575924
436,45.752411361697455,0,1,-1.8442810839343042,11,29,8.89876933754144
437,78.27549890188727,0,1,0.46604403603268385,14,25,7.34923946540691
438,79.82798410141224,1,0,1.667937995633484,14,24,7.446023378724597
439,60.465418288446976,0,0,-0.4023150664942751,11,20,5.469192911996749
440,68.83523965033228,1,1,0.8640246284850058,18,25,8.033860416588169
441,69.11849292318665,0,0,2.7671027248410325,10,29,14.144698141642346
442,68.51511991023253,1,0,-1.469011471407466,15,28,10.18763320694352
443,62.07085482579607,0,1,-0.7671770564601189,12,28,7.591273092795312
444,67.7140878500138,0,0,-0.41084902256197603,13,25,7.764859595954187
445,59.54203286364624,0,0,-0.38599263993136734,14,25,4.313206263684717
446,64.55242562081679,0,1,-0.05881115675264914,15,30,9.056334974444244
447,57.80803161950914,0,1,-0.6780813084458897,11,23,8.032526862976914
448,65.12170443999422,1,1,-0.09796008759957847,12,21,9.368586825398973
449,80.48446703095178,1,1,1.1185304418989896,14,22,6.506994793361614
450,68.44660808566164,0,0,-0.030770479936507156,13,19,9.443912948745192
451,63.85782761911467,1,1,-0.14783435008344212,12,29,8.258473343369943
452,71.70279006160804,1,1,-0.5116893091244443,15,19,9.501139269210526
453,80.71114944397259,1,1,1.4220409044060047,16,29,11.848543546027557
454,65.32205980634696,0,1,0.15969377018915806,18,20,6.484583570727216
455,78.46954785946193,0,0,1.9995252062436313,11,26,8.071468332281187
456,77.30016367361257,0,1,1.4817121335909877,17,21,5.949433143109374
457,69.6901697929834,1,1,0.44593401716764164,13,19,5.533887718119663
458,59.201102490196824,0,1,-0.5266597992120434,11,30,5.707187677660077
459,65.40612054063811,1,1,0.3422376643085976,8,22,10.614720736685896
460,72.27295002785807,0,1,0.28730274677929146,13,22,10.014640143108203
461,73.9963122500228,0,0,0.8587591298290974,13,30,8.415462427820831
462,56.329965942223424,0,0,-0.6248206464649095,16,19,8.059506066827813
463,72.11136660867652,0,1,1.159400801541562,12,25,7.377287682119745
464,66.50693598107422,0,0,0.6088652639810682,11,19,3.5564409776540806
465,80.42411809722424,1,0,0.4117199004056804,19,21,6.446205621516475
466,64.9351376670202,0,1,0.8547352970473897,15,26,5.8589037022341195
467,68.927880593027,0,0,-0.8691425810635162,14,26,7.503294353392792
468,54.470193221354776,0,1,-0.5491752578680417,15,22,10.176484038906358
469,74.28518821318897,1,0,1.5500107107334615,14,28,7.873731095447463
470,61.216718508812036,1,1,-0.008687233682423284,8,22,5.0060287772683365
471,64.86388671083496,1,0,-0.1219263442532933,13,27,8.428820675671895
472,65.7332844053821,0,1,-0.04754810389763849,15,21,8.258618279928843
473,57.83669532372293,0,1,-0.10235301631242882,13,30,6.281161192255589
474,62.4024639753869,0,1,0.013567964275978525,15,20,6.398224826563353
475,72.68831130308702,1,1,0.9779991135173706,14,20,9.571473714622735
476,77.68121694063178,1,0,0.47322329529409146,16,22,12.496198651680618
477,56.367096467631285,0,1,-1.6463238148179833,16,25,7.133192831003149
478,56.73655807157329,0,1,0.2174812080006706,14,29,8.047624753702696
479,78.09681588535808,1,0,1.5523155202706105,14,26,9.351456834569348
480,61.86190884098966,0,1,-0.7915005618461868,15,25,3.5377963242684305
481,72.67509298104396,1,1,-0.6948028918535719,13,23,9.95763363504965
482,72.30863769522581,1,1,0.5430203085825006,9,19,12.025178554403553
483,75.46992794212389,1,0,0.5908497234706679,16,20,10.9023640972352
484,64.70858355555087,0,1,1.6128051291097298,15,27,7.268384814704605
485,71.72716521943474,0,0,-1.0578505332986912,15,20,3.398806547835965
486,67.87522451441232,1,0,-0.8892921326544649,15,26,7.827583302460233
487,64.82705028896581,0,0,-0.2509433109055175,13,29,5.852496460833363
488,58.394142567414264,1,0,-1.1976836657916388,13,28,9.223901901052919
489,76.76116410452195,1,0,0.8830787504481677,17,30,10.717652989626925
490,74.20006332295857,0,1,-0.1392101598548041,14,29,8.94819101962219
491,63.95847579709553,0,0,0.5019801867426414,13,19,9.007097745516845
492,79.59835843385369,1,0,0.818577938466448,12,25,11.914366422247701
493,73.86129021000586,1,0,0.39089825482743074,17,25,8.416372018338619
494,74.62217247989436,1,1,0.28482399299014705,15,27,5.958565746870151
495,52.094465621664206,1,1,-0.6865036130761524,13,19,7.380761505034416
496,64.53946283701997,0,0,-0.3980315019310466,12,27,8.936807324063928
497,69.28558258306084,1,0,-0.3920732343282913,16,20,7.787839582799733
498,53.82764370960166,0,1,-0.26549300980580065,9,26,8.002170684709373
499,77.0449504429329,0,1,0.9616290670605816,15,23,10.216248801920957
500,53.561848776024114,1,1,-2.1574700349530174,16,28,8.64669552240566
501,59.44795310041128,0,1,-1.585923818654286,15,26,6.592544652382393
502,48.577338742573744,1,1,-2.0746042937152884,15,26,8.817118457004087
503,69.49856722541467,1,1,0.2583652173035729,14,27,10.811423105545776
504,65.18764436783226,1,1,0.7670286215632742,14,27,9.689964671760476
505,62.450630486193184,1,1,-0.8215422051692773,16,29,4.412529957028124
506,67.83064627170077,0,0,-0.8734464141549455,14,18,5.99772584994913
507,64.70984681124324,1,0,-0.4825805222300185,13,19,8.003225787106654
508,64.24090518008553,1,1,-1.3914936892210144,16,28,8.175295984619114
509,77.40786889785757,1,0,1.2591649276382155,18,20,11.347765038684123
510,74.09413060028501,0,0,0.7932774888354502,15,28,8.227439090499052
511,61.96183662220972,0,1,0.5460847451610898,14,18,8.63537423367566
512,62.4931033674007,0,0,-0.5430162147458124,12,23,6.31833611426821
513,67.14827599865767,1,0,-1.1300953308476922,15,19,9.143710333837676
514,64.55197540802651,1,1,-0.3831331037706174,14,27,9.39045951164477
515,77.58442402049302,0,1,0.7679213170970741,13,21,7.544664784346306
516,62.30376831449327,1,1,0.032747082434302216,14,20,7.305861891639587
517,60.775488593518006,0,0,-0.6084221530733976,13,26,6.47613082433835
518,48.6586049472266,1,1,-1.3591879302896055,10,25,6.614462593400685
519,73.72622885295328,1,1,0.9779620303723451,11,19,11.365814870099733
520,58.065696701542336,0,0,-0.6487445519285643,12,23,7.1054303417038245
521,60.044638769527964,0,1,-0.34061819119952325,11,28,6.208431551310364
522,75.91039058263422,1,0,0.3601982458676327,13,28,7.3890757343989035
523,73.74098715704301,1,1,-1.0478567398355745,17,21,11.170673266363988
524,49.30154221950782,0,1,-0.7287264514848998,13,26,5.572990497924232
525,70.83737615077828,1,0,0.8663358157425809,10,30,11.556538694766756
526,61.053527153253675,1,0,-1.4958176992817696,16,26,8.477342296220845
527,57.17373170953391,1,0,-1.0932513638583203,10,29,9.633008640264809
528,68.41234977966816,0,0,0.005994609995458475,12,22,4.511307581314588
529,65.98754542097122,0,1,-0.2410629998437681,13,19,7.698578215538464
530,58.960707626644954,0,1,-0.5776508049555937,12,30,4.92344630548741
531,63.80005853365052,0,1,-0.928208811827597,16,30,6.152820945654566
532,72.48081726536746,1,1,1.2844918872171984,14,23,9.223826162314813
533,61.81187223615065,0,1,0.4884349491165272,13,30,5.7313325156955255
534,71.49041996922676,1,1,1.0122037034285056,13,23,10.864270661758965
535,44.25756260071722,0,1,-1.2066934248538204,14,26,6.542911998773543
536,83.88547317822558,1,1,1.9262021819238755,16,26,8.225235726889627
537,78.63692936713157,1,1,0.8327118429897844,13,18,10.528760821432947
538,71.9127361778096,1,0,-0.13885056133489343,13,18,11.654443058026475
539,71.78931047384651,0,1,0.6581252174569135,17,26,7.1552067236973675
540,61.49242638117893,1,1,-0.3776626522007044,15,24,6.253370148061542
541,68.95198387501979,0,1,0.5837193812480492,12,20,11.744725639864717
542,69.1113280966583,1,0,0.7395269180999497,12,19,7.438358482419428
543,69.5040613622843,1,1,-1.3942932763882743,16,26,6.6452602900554485
544,47.4993681877263,0,0,-1.8241981953896287,11,25,3.8472690775455973
545,74.10735505047265,0,0,0.7836777494725753,13,24,7.764584170466534
546,65.02472085008044,1,1,-0.26963137792018704,17,29,8.773040822717984
547,59.620792797719744,1,1,0.31378910248631037,16,29,7.459564512517344
548,65.74847459495274,1,0,-1.299716881179983,16,23,9.469825587321768
549,72.53457973504503,1,0,-1.3683346319221066,18,24,8.425822925590925
550,76.38311860750771,1,1,1.142119138292449,15,24,8.729629742624029
551,68.87582581060803,0,1,-0.48734452851867505,18,20,7.842754643691274
552,61.361489053788205,0,1,0.5934407217492084,11,20,6.152693327559934
553,61.951451442028194,1,0,-0.3977408678050161,11,26,11.591826597676024
554,64.26716336346226,1,1,0.1286146555072848,11,28,6.580206781042788
555,58.685254751566774,0,0,-0.2672501158362283,16,25,7.317168642060823
556,67.1037032886362,1,0,-1.493189862671561,11,27,9.018718602023835
557,68.14427303342514,1,0,-0.3644023748110829,12,21,10.334705175464537
558,80.44816593475328,1,1,1.4586682247222618,15,21,11.892947684590728
559,59.65710797130624,0,1,0.6541556682261688,13,27,8.967466913769936
560,80.56517766239513,1,1,0.6934451419345059,18,26,12.50051939425424
561,67.17167879517834,1,1,0.15569144544797558,13,25,8.857718360073113
562,53.75748149581218,0,0,-0.764886559455937,11,27,5.82915314365198
563,70.26033344749095,0,0,0.31915405064392477,12,25,6.805216114970292
564,64.84691993103426,1,1,0.6824567861818346,10,29,5.786539904090734
565,63.8167039681922,0,1,-0.2938275828760969,12,27,4.821905780170928
566,61.82939632224667,1,1,0.333853296710423,14,20,6.682515987513564
567,57.387131542500434,1,1,-1.923377722612854,17,30,6.778497531280145
568,63.23087420890047,1,0,-0.6284266575571157,16,25,12.169617311519643
569,59.24232048311145,1,0,-1.1941603544135744,10,24,8.720551437373919
570,75.80992866371722,1,0,-1.180467824919125,14,24,9.368525036641785
571,68.92830248867594,0,0,0.06035064167037273,12,28,10.133180324304996
572,72.24489646136647,1,0,0.05444772971804075,15,27,8.189104919031472
573,84.28226297855493,1,1,0.6625174855903634,13,19,9.757017508049106
574,75.03166290300925,1,0,-0.8914902261570725,12,24,9.675325835009033
575,76.20950775598976,1,1,1.384357633298446,11,24,11.531940438271938
576,55.27450506091823,0,0,-0.6510725025069791,13,24,9.98581392905682
577,64.52816561991429,0,1,-1.1950858634612203,19,20,6.515651540592004
578,76.15360577540568,1,1,1.2366412306241965,15,19,12.043459692172245
579,82.1436876395378,1,0,0.6374376999304252,16,19,8.739807767804765
580,53.784493917327076,0,0,-0.676091244718844,11,19,7.713476458661416
581,68.18456657600558,1,1,-0.4750215121102627,16,26,7.666817039507254
582,58.81988239823559,0,1,-0.5145636878075162,13,21,7.036405433266912
583,62.77280432155787,0,1,0.6802269147391862,12,27,7.024465408964138
584,77.52360185757536,1,1,2.02628345504728,13,19,8.998001792507068
585,63.302525765761494,1,1,-1.9861858007273303,14,19,7.703683756932161
586,55.708993424764806,0,0,-0.9904103067657739,11,22,5.430927681041279
587,49.97963831361257,0,0,-0.727187072022641,14,27,6.821784094468209
588,79.2981768346208,1,0,0.8165399370881877,14,18,8.737486396351217
589,65.78059679024946,0,1,-0.4350522134213156,15,20,7.658643096265972
590,73.96993033552833,0,1,0.029384536330188813,14,18,8.868302223927408
591,55.8444064736549,0,0,-2.6638119517119665,11,26,5.19157889752292
592,70.36384027843319,0,1,1.548457971529695,12,19,8.93337176152907
593,72.14004810369424,0,0,1.0665051433129,12,22,5.970881288380509
594,68.80270944714103,1,0,0.19316095519631923,15,24,6.76013571340855
595,62.259956356016446,0,1,-1.0262339801826688,15,30,3.021182532840439
596,62.08342591023583,0,1,-0.4511191461499699,12,19,6.979313938651248
597,68.86116769112435,0,0,-1.067615762539962,16,18,7.579734796763974
598,76.60137709121331,0,1,1.2027430758110167,14,30,7.435470858288581
599,58.27958738083113,0,0,-0.959705393308544,15,20,7.46651020836875
600,75.39410270852889,1,0,0.519133842769702,13,18,5.757273091054158
601,72.27867903956177,1,1,-0.23246024984711897,12,23,8.224792823547244
602,65.14339723994459,0,0,-0.36058283411570907,11,20,6.167025659041302
603,74.52582626295774,0,1,0.8797006683582157,15,22,6.444490366810656
604,62.551577303805296,0,0,-0.4742527271725423,12,23,6.140876331227564
605,62.4432998339192,0,0,-1.3921449682535212,13,23,6.064957554262465
606,62.12398020545541,0,1,-1.0681785321267712,14,29,7.676815335431559
607,78.36648794161917,0,0,1.61540245302546,15,21,7.981912440172074
608,64.42633629577253,0,1,-0.8063957717335034,10,28,11.099966671638011
609,80.31170606408747,1,0,1.568016923877473,13,21,10.428593639130181
610,72.38068637685316,1,0,0.08772224403622218,14,21,8.517718194587545
611,64.99065261473238,0,1,-1.2965207990416698,15,30,8.834523055958973
612,79.19604559996421,1,0,0.6084749130425111,13,25,9.873453270584713
613,65.53225995905365,0,0,0.021439916699176324,19,30,7.193627055678005
614,65.39970622488795,1,1,-0.5675732516087926,14,27,5.12703938501126
615,67.50548543460323,0,0,0.8420226634229221,14,26,10.992157623502473
616,57.94408621544576,1,1,-1.4568174317890483,13,23,7.521319141117075
617,76.27210009024294,1,0,0.6588544790806676,14,18,10.568490350269567
618,63.2594056997349,1,1,-0.5731655331092382,15,28,11.503963737365616
619,68.6159568936662,1,1,-0.10963610904248314,17,19,8.379947511810592
620,61.24987323379228,0,0,-0.6277799679629164,13,23,7.133758106523016
621,69.81855572763226,1,1,0.10739250935093725,13,29,8.72867560971071
622,60.705109313128915,1,0,-1.0568841485136447,14,19,8.12372089214454
623,65.51479968491294,1,1,-0.6608012627238209,17,21,8.660673575890728
624,66.30870434462331,1,0,0.036978919201086057,16,18,10.807610950967597
625,61.949997850480536,0,0,0.6106280190052987,12,30,5.570643297262654
626,68.06795866744511,0,1,-0.16882672389876147,11,22,6.117220697518447
627,57.88037469565981,0,0,-0.6738706589656008,12,22,5.450026423752369
628,63.119223196402956,1,0,0.7448833455453906,11,24,8.416981138627468
629,62.868168474713066,0,1,-0.5205672092625544,13,29,4.132918819147023
630,62.48657316932588,0,0,-0.22856551296773733,13,28,9.135020559395572
631,72.65403408032167,0,1,0.20700621116592408,16,26,9.549669324339774
632,84.11061146947033,1,1,0.7958843863682465,16,29,9.004270819342397
633,75.84510947892848,1,0,1.4764700468735883,11,18,8.789884202315253
634,73.83328682671336,1,1,0.9350077355179407,13,26,8.435471303755893
635,73.2425618171021,1,0,1.1803297007878244,14,28,7.68782624726928
636,57.032199953052356,0,1,-0.3198200365907698,10,20,11.302257635337492
637,69.28741417099867,0,0,0.7461919413303295,15,18,6.5969042946332825
638,67.41577864423549,0,0,0.4546463985628368,14,21,2.2509928290801726
639,82.04084511046821,1,0,1.6454906508158658,10,20,10.483871634264593
640,59.880574853161924,1,0,0.3246421398107309,13,30,6.612081373907022
641,56.02616790584822,0,1,0.08952616741438095,8,24,11.602108514788691
642,57.39389484358359,0,0,0.07850395300405029,8,20,8.273040279580139
643,70.64143548023885,0,0,1.0663772241806593,11,27,8.755875345876998
644,82.52347877317229,1,0,0.6240188337732485,17,30,7.610773134535572
645,65.90384345179461,0,1,-0.8851799655219739,14,30,7.631785396142449
646,74.00856734412326,1,1,0.6528406726894076,12,22,11.263146488339988
647,76.32149223618713,0,1,0.029938325632278287,16,22,7.5292360896086326
648,66.47711880418308,1,0,0.5904731046177242,8,18,7.7320318533958865
649,74.69048744736624,1,1,0.4532958667268852,15,22,7.8229399795816175
650,67.77373311945604,1,1,-1.0784319135032798,12,19,8.168245834262237
651,62.3410733890647,0,1,-0.5877759097159905,13,22,9.006889795380777
652,60.796280808003196,0,0,1.0111200159171636,13,25,6.0546363310440245
653,65.35741039612238,1,0,-1.2241632351390332,13,27,7.786227885871405
654,75.07649210645813,0,1,0.9801166487577151,13,28,9.745695561676525
655,74.0897643359718,1,1,0.2777714365365551,16,20,10.737723143518158
656,73.13384811938347,1,0,-0.9571128195838632,11,20,8.210119643571625
657,64.68187754131277,1,1,-0.8591275837527821,13,24,10.25361824418873
658,72.10486576467028,1,0,0.6758635257355543,12,20,11.221040643672556
659,65.13626113412822,0,1,-0.05948023457118904,13,21,11.055333467344912
660,59.183217852505734,0,1,-0.6145311002273278,10,24,7.868312413393763
661,73.56927187847764,0,1,0.26259913641816857,20,30,5.35482415915868
662,68.98376991951793,1,1,-0.2430265478889471,14,22,9.08352026284904
663,69.28771700473187,1,1,-0.3986470514181666,12,21,6.863808177307205
664,54.66745932155807,0,1,-0.8697768334543763,13,19,6.724029623838965
665,72.2676295528049,0,1,-0.5407853516441447,12,28,6.61701975045165
666,67.42453921290776,0,1,0.6903832735888977,13,19,5.142152627522899
667,58.81133225389118,0,0,-1.0051787707341262,9,30,5.448685520305942
668,75.90332632136182,0,1,0.9361977430990157,14,20,3.817235774128804
669,58.72790217813746,0,0,-0.2904267005544901,12,29,6.403326654831564
670,58.08656770667511,1,0,-1.3357961700378003,13,30,6.677162750267984
671,59.917671818440255,0,0,0.0695328584760984,12,19,9.63197248883766
672,68.18197443459658,0,1,0.28175646262452947,16,24,10.745325790314354
673,63.49674900970205,0,0,-0.9268663112841476,14,28,4.7283509776766035
674,66.7939529690435,1,0,-0.2592662832790371,8,23,7.350132927371617
675,66.06616087878487,0,0,-0.3597585037209078,14,30,8.067331266293328
676,68.90289235147091,1,1,-0.023567445402247242,15,18,7.288311961393089
677,76.82230196000906,0,1,0.9707303451063324,16,26,7.809515416234989
678,66.7577977256392,0,1,-0.6941974999755548,13,25,3.621754520387737
679,65.17635099123224,1,1,-0.8364276219162204,18,27,8.5924997181833
680,57.24104415437939,0,1,-1.7908770836148675,15,23,6.300788373604764
681,79.95665698476053,1,1,0.11001273767174645,18,27,9.442366845898388
682,65.3544992035383,0,1,-0.22267838166576467,15,26,4.290723894845559
683,67.56878988791507,1,0,-1.3042782682931413,15,22,9.948127780001894
684,49.21712585562448,0,0,-1.8552377551624057,9,24,6.007139735137996
685,66.62362347000621,0,1,-0.09287190701456546,13,26,5.9021236557512085
686,56.88216710146073,1,0,-0.38587606971984334,13,21,8.49808902713621
687,67.01067520169511,1,0,1.2681541530303853,14,21,9.208130286027194
688,64.58431333605479,0,1,0.905917990213714,12,25,10.4132966697682
689,64.14005274230962,0,0,-0.35366565510546955,14,25,9.235697658013882
690,75.7365926943983,1,0,0.9375836566857477,8,20,10.58292188811891
691,68.40770060773858,1,1,0.6680034205004765,10,18,12.00089702039578
692,62.56224026568336,1,1,-0.39363992346672727,11,21,7.909473322000655
693,74.54566557918874,0,0,0.6231486207623785,20,21,7.14617647432024
694,60.12254528611008,1,1,-0.9313220848063236,14,28,6.027128891857748
695,57.22368562946159,1,0,-0.5142973331611995,15,29,9.039485069274914
696,57.31156994500831,1,1,-1.5918748716232172,14,27,7.93836909461207
697,73.52576697229463,1,0,-0.4345123341590362,12,23,3.9810523139480587
698,61.976820993810314,1,0,-0.34750499724868056,11,29,9.638690258748301
699,80.4531371747833,1,0,-0.15047115214796436,20,27,9.44391587430876
700,59.77351086381093,0,0,-0.7331632729452541,15,21,4.899082645704844
701,67.1740068139292,0,0,0.8523941534469026,19,28,5.826323176818316
702,67.83345772473268,0,1,0.3525824902823749,13,18,7.862901144021936
703,80.06827587910578,1,0,0.9601791123975252,16,26,7.265886705683872
704,61.02825028828549,0,1,0.8913487882281387,10,30,6.3621810507111665
705,84.70557238777536,0,0,1.9460769348806428,17,28,6.883864172853677
706,55.631546542222324,0,0,-1.8387651628525759,9,19,3.189232490039482
707,66.37657345745637,0,1,0.43664180738756525,11,24,7.501367090469343
708,76.63716174028076,0,1,1.5180772950683101,17,22,8.198998977042198
709,69.27646730186521,1,0,0.16148521671971036,10,29,7.4399866445977425
710,70.79276882842585,0,1,0.9815531266376033,12,29,7.510719896678632
711,75.74752046880803,1,0,0.6024631615247031,14,24,12.438365049561716
712,65.80208975404791,1,0,-1.0519727914924413,14,19,5.176709423262137
713,75.46347821873658,0,1,2.2348134114025666,9,20,8.600451340856251
714,71.08479484260872,1,0,0.18005770654252876,13,23,11.8689605303563
715,69.18717510485097,0,0,0.26705460016808413,16,23,7.065972365123688
716,68.60534269086936,1,1,0.3609779916815127,13,20,6.859020044262458
717,57.476594833556796,0,0,-0.41073011929620656,10,26,4.773133275566406
718,80.31026750406672,0,1,0.38166428147799436,17,21,5.256367797981971
719,72.93018056795465,1,0,1.8026357616768256,14,26,8.697890796569942
720,71.5544514131819,1,1,0.8301149825378751,13,25,11.155456858635699
721,72.80947270886838,0,0,-0.46683588009091237,16,26,5.866667742438002
722,65.55288681591107,0,0,1.2546758439755117,11,29,10.157800650158661
723,57.33277148512874,1,0,-0.30176388235460744,9,30,8.23127712120139
724,58.78593409962638,0,0,-0.13963981349371593,13,22,5.484310101829049
725,68.84527714925554,1,0,-0.8986678728256584,11,23,8.130722438816798
726,62.61424745218111,1,1,-0.4404222060156836,12,30,9.462039726877734
727,66.57900081178691,1,1,-2.0637275256122867,15,19,8.84481983603199
728,67.90356094738377,0,0,-0.8970523173265444,11,27,2.923294588433641
729,79.92732268255224,0,0,1.8150415524076224,18,23,5.935933974702502
730,75.89024298494917,0,1,0.3023241064667972,17,24,8.925153985494944
731,61.85901812611909,0,0,-0.26989619815607013,13,27,10.241538794996291
732,60.401185780461354,0,1,0.16320145335471306,15,22,9.126245862672738
733,70.92460873324502,1,1,0.5483400768385174,13,28,10.23159794222637
734,50.77888354513064,0,0,-2.253154123012825,12,30,6.417062721806399
735,61.11070451829173,0,1,1.047906832612229,9,30,8.15586800993882
736,44.61953635816355,0,1,-1.4860199619911882,13,29,4.8750375722145485
737,67.80307956411231,0,1,0.8740398228631049,12,27,8.269008157987372
738,48.34170237325043,0,1,-1.2504775635924277,12,27,8.322969216698242
739,73.7987886393899,1,0,0.9915372261421849,13,19,10.125085831508365
740,73.63934114250097,1,0,1.0310122026842603,15,29,8.340405298530758
741,61.31982068341725,0,1,-0.9447717033796198,11,27,6.453073027307974
742,66.90897480349338,0,1,1.3093715169558147,9,29,8.282681783547975
743,51.794153438744424,0,1,-2.558030866917007,14,19,1.3110979552954678
744,58.427729491484556,1,0,-1.5886695207333397,13,28,6.836886024535332
745,65.53338292174166,1,1,0.5783905658861233,14,18,7.4417370218738945
746,69.22744002118306,0,1,0.6654226921735851,10,26,7.269864670734366
747,63.43706094973865,0,1,1.0002429324720312,10,20,6.8415355418686765
748,79.48887494383959,1,0,0.6289993569388117,18,20,5.084689858426787
749,60.77879210526851,0,1,-0.6884651530015998,14,24,6.6300029585598805
750,64.83211910863551,0,0,-1.6694286842657988,16,20,7.002621414321781
751,58.31500473476845,0,1,0.12760867101175524,13,28,9.871791654457978
752,55.63457908775267,0,0,-1.132218696859889,11,24,6.0187974564084765
753,60.86673877853965,1,1,0.4043461429928055,12,30,12.46632654556609
754,63.61087725269785,0,1,1.0793424568747993,10,24,6.151880745490448
755,58.27816731769698,0,0,-0.6819550398626865,15,22,5.597818583629481
756,64.61407847333805,0,0,0.34202981684733696,13,26,12.451097236672883
757,73.73488789404034,1,1,0.5110591939079202,16,25,9.400053656376814
758,66.79677837811325,1,0,-1.2446601633678134,15,29,5.738129171415466
759,59.512232103011044,0,0,-0.6903345359441473,12,21,5.663792847030371
760,77.56715706985327,1,0,0.6301457976681485,12,23,5.500793503363015
761,73.54506780812031,1,1,-0.35901900990451324,20,26,8.895285279070425
762,59.62927560194588,0,0,-2.093067098888502,15,20,8.310220413332084
763,55.74753785326095,0,0,-0.11951454427919822,13,21,6.769236147214802
764,67.04252176264177,0,1,0.6472585410752953,19,23,9.67120990931404
765,63.14100721815618,0,0,-1.3239546738568715,15,29,6.356147779205137
766,68.1944795913981,1,1,-0.7621397808361106,16,28,9.682120496301925
767,67.83310913367613,0,1,0.9099761853525529,14,22,6.774109795726469
768,78.64022737863694,1,1,1.0940125682073263,8,18,5.930708415263528
769,68.49778211564923,0,0,1.0427016341455406,14,20,7.167163066787963
770,53.89196494584355,0,1,-0.7202762296972727,14,26,3.429861733536793
771,68.26481104757507,0,1,-0.2708129125172399,13,21,11.633392387740024
772,54.33493981165083,1,0,-0.1348513921286742,13,29,5.058273381305488
773,82.6313208788124,1,1,1.8707042977495707,17,30,9.354539586134402
774,68.99909848625029,0,1,0.5533220678621988,17,20,4.673889345511067
775,68.06705008979091,1,1,0.2109691195425048,12,22,8.77570275545358
776,58.86682757461945,0,1,0.032004906595530215,11,29,8.438235556951508
777,47.99180323591039,0,0,-1.8687384204083293,10,23,6.559735088932812
778,56.03945358945208,1,0,-1.1052446155681617,15,28,10.324955830357961
779,65.57704334389766,1,0,-0.8811458378794093,15,30,6.676352446698745
780,72.61247561287942,0,1,0.8429695022013245,15,21,9.509702811505145
781,63.06911219473726,1,0,-0.427226304539782,12,24,10.468229768424012
782,65.50648122810685,1,1,-0.041758402527847814,10,30,9.747507117717621
783,76.25842303029215,1,0,0.6163495754091441,10,25,10.390572168962832
784,88.23398400187017,0,0,2.6132399814436003,14,29,7.907581360893398
785,75.31281299954989,0,1,0.08935566288248091,16,30,8.528877254928242
